DataSet,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,OperationCount
BarabasiAlbert,0.03970,1.7,3,0.8,0,101
BarabasiAlbert,0.03970,1.7,3,0.8,0,178
BarabasiAlbert,0.03970,1.7,3,0.8,0,41
BarabasiAlbert,0.03970,1.7,3,0.8,0,5
BarabasiAlbert,0.03970,1.7,3,0.8,0,148
BarabasiAlbert,0.03970,1.7,3,0.8,0,80
BarabasiAlbert,0.03970,1.7,3,0.8,0,35
BarabasiAlbert,0.03970,1.7,3,0.8,0,76
BarabasiAlbert,0.03970,1.7,3,0.8,0,179
BarabasiAlbert,0.03970,1.7,3,0.8,0,133
BarabasiAlbert,0.03970,1.7,3,0.8,0,131
BarabasiAlbert,0.03970,1.7,3,0.8,0,6
BarabasiAlbert,0.03970,1.7,3,0.8,0,163
BarabasiAlbert,0.03970,1.7,3,0.8,0,3
BarabasiAlbert,0.03970,1.7,3,0.8,0,83
BarabasiAlbert,0.03970,1.7,3,0.8,0,65
BarabasiAlbert,0.03970,1.7,3,0.8,0,49
BarabasiAlbert,0.03970,1.7,3,0.8,0,22
BarabasiAlbert,0.03970,1.7,3,0.8,0,54
BarabasiAlbert,0.03970,1.7,3,0.8,0,249
BarabasiAlbert,0.03970,1.7,3,0.8,0,29
BarabasiAlbert,0.03970,1.7,3,0.8,0,60
BarabasiAlbert,0.03970,1.7,3,0.8,0,13
BarabasiAlbert,0.03970,1.7,3,0.8,0,7
BarabasiAlbert,0.03970,1.7,3,0.8,0,46
BarabasiAlbert,0.03970,1.7,3,0.8,0,34
BarabasiAlbert,0.03970,1.7,3,0.8,0,80
BarabasiAlbert,0.03970,1.7,3,0.8,0,64
BarabasiAlbert,0.03970,1.7,3,0.8,0,116
BarabasiAlbert,0.03970,1.7,3,0.8,0,24
BarabasiAlbert,0.03970,1.7,3,0.8,0,178
BarabasiAlbert,0.03970,1.7,3,0.8,0,98
BarabasiAlbert,0.03970,1.7,3,0.8,0,10
BarabasiAlbert,0.03970,1.7,3,0.8,0,90
BarabasiAlbert,0.03970,1.7,3,0.8,0,102
BarabasiAlbert,0.03970,1.7,3,0.8,0,25
BarabasiAlbert,0.03970,1.7,3,0.8,0,77
